center,velocity,velocity_err,dispersion,dispersion_err,EW,EW_err
155,5396.002550240951,176.31355193532679,222.15620734255504,194.7892704540711,0.3883061304244767,1.149400373431199
156,4828.250277543426,66.20829596014941,53.260104187415095,134.6230807064662,0.0,
157,4812.8142338848065,83.2016678360191,48.87795194116649,207.73711890503918,0.0,
158,4768.4990821273805,96.10886761216099,1.0484413497983074,7000.408263809763,0.0,
159,5092.229951379049,745.4674248174448,595.1321632632211,656.0016887664076,0.5310995050772785,2.679156715107061
160,4769.266267310051,65.54609443869279,1.0484413497983074,5115.881348804724,0.0,
161,4740.470544285431,72.07223002163474,158.10590373292948,91.98365186912406,0.3262284839469047,0.9606356847356384
162,4697.912120233529,83.95630518028415,223.49939646908854,98.39993719083243,0.3246051625707891,1.049781393630827
163,5558.211232357018,56.08177955936742,181.80490797869743,65.46169122119576,4.66051093870264,1.7850144903879381
164,5545.10367035445,62.64999838704117,198.14413640710333,58.95586880029583,5.623491101148997,2.025599500750071
165,5558.630014213642,47.666781958329594,186.34617313553915,48.78833788251026,5.695797464007084,1.9833585242157459
166,5562.027423647193,44.79006153691112,161.4997885447632,47.54821405606106,5.310102057527079,1.7989801075527467
167,5573.83574351347,29.487545840514617,132.6097159844603,36.52731662105734,4.877434395802152,1.4354953999338569
168,5574.9944758432175,34.37222533925434,156.65463966670572,36.200243296028546,5.6271899923997415,1.7481347604500657
169,5574.89515714546,35.87721965468214,159.4678284071599,39.46371801415321,4.848810323825056,1.4742913784540017
170,5564.264749812401,42.9585618329892,178.6737901887245,44.566520867359664,4.629056236754209,1.3934917613121955
171,5576.029301304889,44.365757139301664,168.16799117722954,46.42976155154401,4.14492342462902,1.2824263352078638
172,4734.57756588228,43.15580117183989,166.74339051718422,49.385070348198845,2.665663641862878,0.9824551153981662
173,4737.05074388869,44.73938018618482,141.7957440882314,60.35467115931586,2.314887022996579,0.8790394683871158
174,4756.801461722521,69.12432901441193,153.62730954225785,81.12232770504428,1.4227129623482018,0.7275674475040383
175,4988.104601520731,350.4237983988242,417.0519243878102,343.67514329525903,1.2369318718012987,1.4489649289669075
176,5455.158666782471,258.98009286965987,307.9643057993417,248.9594117658274,1.2851807265923854,1.120866587140695
177,5301.109249044527,234.35152339076745,276.76241348327403,202.24257324814815,0.7495775663620625,0.9588473384224274
178,5303.332750606217,156.77188923068897,240.8953328296349,156.01404603763262,0.6749150777366245,0.8318993160916064
179,5280.060420775736,145.03669403091573,254.85600721291607,144.86272369582952,0.7066156099710459,0.7872702618551755
180,5267.418223844468,156.83927765359905,293.98726998096294,155.99087160912956,0.7993707164333639,0.7643819948115793
181,5217.784773781072,124.12578981790114,284.5137284857916,112.14232967299988,1.2612492231230237,0.6662883836944236
182,5185.709545371313,104.60446778336643,306.06191339071376,90.82329048227668,1.9415844299468787,0.6011356197844933
183,5127.192384490864,88.25839075069653,309.7444150896833,76.70628962093777,2.504987683078591,0.5988551316540576
184,5083.027282396276,83.15329992070224,315.5358546878308,70.71806737624617,3.3207148892446945,0.7267996267333855
185,4981.417935515232,88.13618676212407,341.05068596587836,79.87811347168166,4.397677084730014,1.02508888718694
