center,velocity,velocity_err,dispersion,dispersion_err,EW,EW_err
155,4963.13131947838,145.05500294279148,252.21657440697223,129.32101515652167,1.671552241130688,0.9234745636359969
156,5207.402907939012,479.81352048526986,457.2462890974323,370.32894932653755,1.2032832174493218,1.302825434393028
157,5184.395000170965,504.7001712539165,437.7571150169921,387.9401471700119,0.6703185144112934,1.2372516478534272
158,5155.027333050536,417.1529612511911,424.47146016670433,352.9358857776828,0.2064392918277398,1.180832414637307
159,5233.87388273233,509.8098807243376,431.6977671045812,366.88351587694495,0.0,
160,5236.831078820755,598.1706309457603,402.456882161844,447.9321243760809,0.0,
161,5096.131067400176,474.2539209135275,318.15883586138153,480.5331254931911,0.0,
162,4980.93364644632,329.61216478246774,1.0482885870216818,23781.918340703847,0.0,
163,5157.576609713407,2101.9526693314683,1.0482885870216818,87106.65539198728,0.0,
164,5178.304591268833,1353.4552561246398,1.0482885870216818,66886.47268633843,0.0,
165,5064.6621995497335,2.1717795407926463e-13,1.0482885870512144,4.888949638263532e-13,0.0,
166,5040.038412956792,16910.388055562602,1.048288587039289,1235710.2620116493,0.00469775375661813,0.6431251010251612
167,5118.954507082828,7.862078860974546e-13,118.32101737762551,5.1769063128917e-13,0.0,
168,5493.972171031055,1.1080081889933322e-13,199.5408875706169,6.02798875865725e-13,0.0,
169,3658.124301770236,10.50460572966737,1.0482885870216818,683.4398894821453,0.0,
170,3658.8079790067504,10.584148794050302,1.0482885870216818,694.8978367718707,0.0697720459563125,0.6172798972824005
171,5104.184601903588,1017.2846007568934,235.79495646771338,1189.0113260449755,0.0,
172,5088.171635182834,763.9822849902322,371.5897245098945,728.2005265737765,0.0,
173,5100.539712443024,488.3983387617429,308.66759647009155,493.017111841476,0.0,
174,5102.111367742548,507.60798908925227,376.0813619606562,501.961967595154,0.1085582438847928,1.0395951336831526
175,5148.146669822173,515.4534890636194,420.9097077973953,472.28658518763103,0.2903829511544476,1.1445649730742147
176,5239.150936230344,423.2322487788681,378.59483570648933,423.8596380661511,0.21627319248757146,1.0184213179566852
177,5270.613123898771,374.4497998823844,373.76607629736804,383.84308360122276,0.29508088231269075,0.9990461055140111
178,5247.334867215949,345.6985123182774,342.7872572451265,336.11797585650356,0.6470209516309676,0.9380046707010335
179,5176.964528736737,330.7004225841604,374.51105141546304,341.10797575782766,1.0968947445562398,1.00584295490568
180,5152.185050494925,333.4789789167615,405.8217754343402,358.4066820016044,1.4699718848223857,1.0354358998115736
181,5234.854815296146,183.20462758977982,330.11331164009,162.73576128438296,2.324655494129474,0.9335378904345427
182,5306.081180936224,82.5945376772213,266.0725327639083,67.56036772965534,3.367204740914849,0.9281830369893398
183,5344.105791498721,40.802604175855336,218.35291727954512,36.38233542297209,4.403087774075911,0.9540940121911198
184,5342.455104074601,25.486268030633017,200.1908880173402,24.140889119393318,6.185407622162,1.2066323444299085
185,5326.55342959686,20.487889232442207,199.2745998034412,19.564872387418525,8.095891732329058,1.5878316370251204
186,5308.132784316648,18.73098778709052,202.39380399763346,17.822441028873456,9.90555590687571,2.0677217233375864
187,5286.242914086377,18.529903506925905,210.79023677102685,17.341044177292083,12.464687829959395,2.947250627885642
188,5265.808583600766,18.582752105128534,211.86750994369183,17.350357132801033,13.46954316942661,3.409191897666768
189,5247.918773228981,18.583492174478963,210.3987472082269,17.425305635542877,14.0773705208948,3.761723844472888
190,5232.64270998581,19.42313382771342,209.1762529089917,18.838571764478942,14.684252521300431,4.129105889458892
191,5223.131940571453,18.983255062664583,207.1063389102707,18.37027782117906,14.971256138781095,4.378572161695361
192,5214.472535366863,19.41227768464241,205.6909141420499,18.910882114704506,15.084355958865386,4.564477587156745
193,5204.841457888786,19.772371563185654,202.01369205028078,19.580840743705554,14.827460497377647,4.618913256287654
194,5192.455194809528,20.340162872323766,198.63259868029843,20.484347416251993,14.52593972859204,4.689649715967641
195,5179.626643031063,21.013927476840728,193.97265431925115,21.529098238604632,13.881509829338915,4.592834211867664
196,5164.375923218394,21.717862863252627,187.57604407233663,22.855737881963545,12.899960185556731,4.336969781885223
197,5151.272480153492,22.719084174421873,180.96962175061597,24.590237322112802,11.767184468741423,3.998473873706594
198,5140.451727012344,24.921977590848126,179.1160666054835,27.495323824024954,10.405497224597728,3.52649997053724
199,5133.079103839583,29.232609675938125,183.41883969975473,30.766517416924167,8.658285390377886,2.8555163628329616
200,5125.813647769695,38.27902445175989,193.3784019022333,38.1071113902641,6.748534757556057,2.1928136678206376
201,5120.206818757096,54.81750673959875,210.98333047686407,50.90831587089278,5.153311218778754,1.7193396786329582
202,5113.435770362656,90.93559358953007,239.9383273320427,76.80782259573427,3.5518188403718343,1.3165362435877623
203,5092.207613636557,170.67281867198943,295.2663025170727,135.9075225367091,2.609673841231895,1.1837382281231992
204,5015.198382282531,694.5477012045845,894.7184419796041,616.4285721118005,2.112205726437583,3.3236669347684886
205,4707.160719627177,486.94539299571545,1000.0000000000001,668.4312166342709,0.0,
206,4755.524360442069,519.467111818863,1000.0000000000001,719.4009298809243,0.0,
207,4675.784510698245,697.9314720111483,1000.0000000000001,683.4004185518033,0.0,
208,4534.621147610202,756.4248254028481,1000.0000000000001,650.2634126327665,0.4103936710429392,3.7685950138500934
209,4378.337343884649,650.7891390082887,1000.0000000000001,860.0239361384841,0.0,
210,4352.34251171788,624.365326971122,1000.0000000000001,818.1296495343427,0.0,
211,4205.1041336446115,892.8024406442573,1000.0000000000001,609.4434757358774,0.0,
212,4317.967437404294,622.9757899160592,1000.0000000000001,824.9038455046664,0.0,
213,4845.240551584727,579.367422301437,451.10130967789183,605.8609368282598,1.5062170653981897,1.3537546626669172
214,4873.7679781497145,459.5562653151103,407.5792615340862,464.1156866924068,1.3217470750364253,1.2174215565960105
215,4862.096912065064,406.71986834421654,397.4403668693303,411.30229787463855,1.500080730292968,1.2080114009659149
216,4815.488194159263,487.05215714284145,418.5762822522645,486.0084481854041,1.3521939302145318,1.2313054565067545
217,4823.434055964265,497.3247860436863,381.1145461617941,503.58674697139804,1.2576544484058374,1.1305310132268946
218,5452.043490653435,167.05196867050003,104.53524749103823,229.3745959668084,0.45111487300170855,0.6137852454370818
219,5263.399378791554,360.8936372190001,277.44610889612693,366.44613754608264,0.7144754605594824,0.8715557764091064
220,5391.721050904049,194.87698623358125,154.01607149238632,211.11392431611392,0.6688991113607553,0.685721127311595
221,4376.70467255996,663.732464451476,1000.0000000000001,926.8344158563667,0.0,
222,4350.857390105874,584.8970420535624,1000.0000000000001,815.8244059429268,0.0,
223,5449.648899975249,120.3630232291215,160.02805453108672,149.0692564754888,1.2953558022626297,0.7403026814398541
224,5456.321331004501,112.59991063724924,160.27375527714878,135.24497509257733,1.4259216842132056,0.7359544044671439
225,5456.098566638575,99.25304646214764,169.32844142875743,113.15624700506365,1.672602586473898,0.780686783455183
226,5102.035975174453,385.54623451430996,571.059753622591,467.9118443334556,2.654979797145651,1.7443962836270732
227,5105.3432450996,367.2783650390109,582.8555023484082,428.80643843770076,3.0184995195604616,1.8474223457998895
228,5046.148971124647,299.5185124047905,552.1147829298038,355.16913328995713,3.627732759251915,1.8042222935264407
229,4994.346857162488,287.0468736082688,571.2947527076756,250.4853138890589,3.7638316780112726,1.8763599196356253
230,4781.9449269014995,110.68835177150699,286.4753886514862,87.99525086702731,3.5781947264987743,1.2541090741546783
231,4755.481210292338,70.83975509946185,237.33456102323115,60.253342967705635,4.112078199198641,1.3001396290994274
232,4735.94500622284,56.8250744280002,218.12978414411177,50.53345420402962,4.686360046313485,1.4315451831279244
