center,velocity,velocity_err,dispersion,dispersion_err,EW,EW_err
152,1.4511351068266239e-12,6.879265207958874e-10,200.00000000000085,6.607687252034332e-11,0.0,
153,-4.0601530826965405e-13,3.1860230157374725e-13,199.99999999999824,7.499914732826299e-13,0.0,
154,-7.69541077649431e-12,3.277869480422149e-13,199.99999999998465,5.053547519886567e-13,0.0,
155,-9.297095985041853,1.2724160735552539e-08,211.8049536100405,9.273937807791304e-09,0.0,
156,57.81392439482253,2578.3866346582095,122.1036318337317,2721.5540736947605,0.5798908107405363,7.991743991580396
157,64.00383169775714,801.3471181848067,33.5520946485701,2282.9516100009,1.4210675478834007,7.604541483304831
158,142.824717571367,566.0150895724399,51.37579501826484,1352.4971050745896,1.8717191166117118,7.499952230238484
159,1345.4454967863005,459.21715600898125,149.8018522776029,586.0317284317811,3.223768342195891,8.678096652536764
160,659.6288379357835,2378.1975903719717,500.8074788637844,2776.4922505316927,2.442978028213739,3.999341218565338
161,185.252245789907,78.1139336170344,59.13966266095533,159.97568536945965,3.873220330176786,3.1158657275991426
162,183.1825618470197,48.21286496739426,1.0153819692604047,3819.601404568284,4.872315574665089,3.4833905287924023
163,173.38360952207225,45.21459515966659,6.461663726890803,220.86191569069865,5.652977972653953,4.2163693976126835
164,193.24596972356275,43.54653365583417,40.90677559224639,132.53019510621039,6.373585730201697,4.8608186933571
165,193.12523220818247,43.40491507340239,55.18519543074094,101.39750857925998,7.527457444538667,6.215619871215549
166,192.6664419772505,47.74612426470182,35.31295330969226,165.8977385504588,6.623139642615698,5.830343531644281
167,196.7265380554095,56.95003420111029,50.47509084931974,147.15244415667001,6.448893040490496,6.212727737021859
168,204.1573674524181,64.6009130677928,63.595261053685185,137.1377399965077,5.565118818660835,5.003196291027483
169,203.86869047096297,156.0581414405318,67.13751631756996,329.1020980902944,5.329617500194416,11.09812986397685
170,231.8544085707854,231.8048063137835,46.073755489852786,689.3902164472362,4.082470470436466,10.950080039807894
171,169.29282028275819,1888.902447907949,169.53248453135961,1388.414617391314,2.2191975945315967,9.811258042482367
172,-126.80283134045183,637.3060856280127,445.82232529320504,700.6839454853674,10.96961337942169,30.72932952082421
173,-387.0323144588092,93.89657761805151,1.0153819692604047,6595.461638354376,10.685148562207063,30.654272915340304
174,-386.7150021351215,54.6096768756921,1.0153819692604047,3704.4637010561983,9.497723999168942,14.549209444040551
175,-395.5509374652888,26.290280112290812,1.0153819692604047,1672.2139519756092,8.822484833027236,5.744743588712906
176,-402.88223706771385,33.16959662074128,1.0153819692604047,2144.195313182453,6.965422519984916,4.717423961462935
177,-150.36084633370908,6.167962785880699e-13,1.01538196926532,5.532889519837146e-13,0.0,
178,160.09569315714236,62.68784479608857,1.0153819692604047,4967.047097937328,3.6835436774736063,2.7745877770945375
179,174.97296992472863,55.81595391484846,1.0153819692604047,4447.610588576565,4.199636119545861,3.1266578912581666
180,155.5324352778516,40.332150187803535,1.0153819692604047,3200.2555889582454,5.226529620178621,3.383162732341073
181,168.56164978865934,31.305223320706304,1.0153819692604047,2498.3057313557965,6.062740578637111,3.478167225523629
182,160.16145601576696,41.30666716661989,1.0153819692604047,3289.369923203453,6.749880815637945,5.625414563764047
183,162.872513456407,42.28454595463187,1.0153819692604047,3361.999992057424,7.784051655698514,7.570924540622529
184,155.74395045190323,37.81751409077498,1.0153819692604047,3005.2494858290106,8.029769954929645,7.21578680726105
185,160.55462957342172,34.55467433939175,1.0153819692604047,2748.570982250056,8.226444563928416,6.910063436268747
186,159.63031375607744,30.240238857469237,1.0153819692604047,2400.959632752889,8.176406850202037,5.985226594070647
187,159.65726156742537,17.927208789170702,1.0153819692604047,1424.7461412050266,8.128989948777589,3.4987143422468607
