center,velocity,velocity_err,dispersion,dispersion_err,EW,EW_err
152,-180.38531521311083,121.99364730967756,1.0145390905497451,9897.808293875534,3.926522196154285,5.933033914011272
153,-158.0914436362785,91.56267410525923,3.152084185360474,3278.2129906471732,4.756754983731398,6.424456640956067
154,-177.3828831273015,69.87947092412519,68.48060491156622,131.92049923270844,5.7680222273656785,5.434938238032556
155,-151.06043240245282,67.90017233529808,145.08914350063606,87.5082101710217,9.907296014229885,9.373674879856825
156,-102.4894606478051,67.06336796054555,199.29864898581954,78.98274729433938,12.703056658007299,11.47144582839586
157,-121.51267533094065,63.145351043859264,170.25551674939734,77.18220464798183,14.224965384830604,15.521583737921588
158,-164.8133987143933,48.2496272292307,120.4120999002421,67.70754517504018,12.736948533943975,13.197097845152957
159,-170.808236135941,37.07857041404405,116.14997868757985,53.76439670060691,15.31058515362106,15.143297157149537
160,-199.58889077934643,30.778291565298098,117.35262523185406,44.13311170122397,18.55625305293861,18.169632074852906
161,-227.01932562890389,20.388881328266493,89.21634449401985,34.62881923417038,24.10856410989479,24.345943104896833
162,-238.90487418998381,14.989954041287044,69.40993653753874,30.131844751636713,30.139512917684183,31.440200494494675
163,-242.41192574368824,11.135485196537697,62.57626928289518,23.987832331565027,40.7449949554818,44.17558346075915
164,-242.2674858592351,8.984665805046077,55.51043003450736,21.230260635863722,46.2136883590271,47.477069619243
165,-238.0118173204782,8.056342509959542,62.455357103697175,17.55926870518224,49.41033792504016,47.17168017754124
166,-233.32249192747025,7.553787579180691,71.33249075754291,14.912276566769044,50.534394339741134,44.14129619697577
167,-226.79321346459162,7.182778197227445,84.59785191804077,12.602571982393979,49.15250485786258,36.81731688587982
168,-215.92664535038406,7.38941435984666,95.40744363487501,12.051225378799764,44.12807876320862,28.594364025603298
169,-200.9060875964216,8.22679191607521,116.11701675993807,12.07889072321122,40.842891171416284,23.98542369142744
170,-181.40953710457936,9.319674919170842,127.17920642310759,13.438228150962091,34.9754092137091,18.330048346358172
171,-151.87059181603112,12.428964830884423,158.60370936445827,16.421314121796307,29.603716994325968,13.752311372267718
172,-105.57900212457095,18.71239625171117,191.34827946538005,22.824968370686864,24.156810484672555,10.595505250825779
173,-54.518646529799774,25.64178333625882,221.5499981089428,31.333652540002603,19.719413095972783,8.205376202283611
174,-24.899522777960946,31.27975396073421,229.13062024166453,37.67913996781825,15.465478110204677,6.212996420093159
175,-16.911359976836437,42.029922665270206,248.31269332666298,50.07320594745873,12.39576350083634,4.840128403775393
176,-3.322037482010269,53.60921980823446,229.77342218712275,63.88557799204894,8.184842975924294,3.194091414649826
177,-21.51948286119828,58.41124875022644,220.08774967580578,70.49598228597581,6.712454785392343,2.560807113319803
178,-57.95526593963446,72.54876199178106,200.39369378178446,86.40791175757504,4.9608233815041975,2.0740248853763936
179,-83.21040126388732,76.87431401096298,176.47505983734868,94.16759381848615,3.750848888784383,1.5865779016734107
180,-113.55068555664765,88.82661184353249,210.94573639115268,104.9626271392279,3.752154106918586,1.5697972827645388
181,-130.75789959973253,72.51959378885665,201.4197841939528,86.58987296783272,4.11822301847377,1.566792032728067
182,-120.51747242045727,53.34267246650957,134.8009823998897,71.18547671425046,3.314796169762169,1.105496900815816
183,-102.08795623043173,38.18462771059147,128.09973065850468,53.16289829741982,3.740398899640795,1.0395740607744715
184,-106.895250007933,30.50317928710843,100.62523019531965,48.77814288234903,3.7086285224322615,0.9520646954142071
185,-109.32476721864968,27.076000889366515,104.49960839121289,42.41420588477867,4.104181572475001,0.9884279812722037
186,-91.90904949522594,25.512284456317534,114.51444992383927,37.87105000219437,4.428680245557817,1.0088209489876103
187,-84.89555228259199,30.515539139171768,147.43487604665003,40.82359717846177,4.501708392483368,1.019538946378522
188,-65.90693425088143,32.96078509074611,173.74334454448177,42.65266477680466,4.396271259737767,0.909743808315079
189,-75.54235746539591,34.64701678012463,196.39935112092093,43.915597566149216,4.423729017330149,0.849435099102115
190,-61.8116252692382,38.58089065092191,209.80653931606653,48.12694132561767,4.141370413722142,0.7825526378247437
191,-66.48772671822935,42.13050346392928,217.9228984849037,52.11192803789599,4.054332158122275,0.776759454103785
192,-79.74120165835299,40.61856060984471,203.91286559267468,50.77990309633738,4.055937657098552,0.8123167559334902
193,-107.96431604465326,40.05486758378828,195.25033198765058,49.28091185463419,4.2896543172511645,0.9158241364506753
194,-112.33885524165962,42.35097013098871,199.31328778918186,52.08628021777297,4.302508367403145,0.9582691075742558
