center,velocity,velocity_err,dispersion,dispersion_err,EW,EW_err
155,12256.105543490376,102.46223702271276,173.7021429080428,119.58257591522461,9.461138730144278,13.280172958443618
156,12543.572290295053,174.14670225813848,352.66512179217943,212.79990497718052,12.895661719855275,33.250644976126594
157,12490.962483655063,163.19754185994063,307.00890930949987,161.7859448218977,12.249895522704833,29.39801167482433
158,12409.819589272343,183.62558375534957,288.8123587732857,204.2748112111913,8.777885163513572,16.20893037115311
159,12424.28607564031,147.83102938495426,270.0186961307819,148.19989945971554,9.711420181283897,19.923153052465054
160,12403.419258361326,170.26482604100423,273.1878587226332,161.68333785480309,16.507643982001834,42.1900129185067
161,12402.137841793498,142.5107458507292,247.0716764565955,143.85187829960384,9.069342080461443,16.32884087446533
162,12434.630264270156,185.37512432574843,257.3874828427117,183.25336567335802,7.5460591783005135,18.0281081277621
163,12464.155758237574,210.14632313215532,198.4831007195439,256.29058174747416,1.4445452792529996,4.070245631212331
164,12466.27089706174,1019.5606490828678,1000.0,654.4276720060069,11.184471477645928,58.40101794240379
165,12519.72077221984,256.5427678691355,248.68428364099077,284.92177752154623,1.7077030067257852,4.1722450928888835
166,12486.923528550738,228.93732500036396,332.40165691448163,279.1108056942919,5.983658980772344,9.879283420213785
167,12218.718251384083,539.8895713967084,1000.0,435.7939829457256,33.60060705153288,106.51147483511282
168,12254.041131194352,343.07268330665556,294.66223754696296,355.1836424083132,3.6425069087928756,4.354031459381841
169,12182.324508556363,295.99835695697874,545.7151684377301,378.74362040995436,25.558671462782574,49.76630380061615
170,12089.612273411094,879.7342396919165,1000.0,516.820758535112,24.320582944998765,46.5256800559334
171,12237.217800827671,709.2739287949346,930.999609181492,519.9950505287336,32.1948733358511,52.35975871920883
172,11956.607344259752,606.3764707745254,1000.0,338.3760204884063,14.514359014202734,11.470501413777967
173,11445.930764332832,6.650120230935211,1.0465387998530111,448.1085913315991,42.04991589823097,33.99369361440293
