center,velocity,velocity_err,dispersion,dispersion_err,EW,EW_err
155,13123.192459181588,87.85843250954112,1.0469933504597067,5231.561608931014,0.822693245257585,0.8527484369494761
156,13121.34129541007,74.19071736607023,1.0469933504597067,6059.260299189585,0.8333190954127254,0.9776005842728926
157,13105.0242729395,87.32818516232254,1.0469933504597067,5125.6329430422475,0.8132487561202673,0.9711507333591709
158,13080.149055421445,81.48182715925611,1.0469933504597067,4864.39990729441,0.2562914739084661,0.9158270651104256
159,13239.745138137701,74.3101131069918,1.0469933504597067,26103.541618242405,0.0665773787716625,0.8865637936766612
160,13050.321442647495,123.33304951606462,1.0469933504597067,10967.25852277996,0.07434947092815304,0.8654485767244274
161,12780.330370374913,92.96129327628569,84.59083920424482,161.52378681872116,0.6447364417434635,1.0411808944616103
162,12744.293602669617,70.40064608073001,1.0469933504597067,5163.956363425728,0.430775516441039,0.9360246918278592
163,12842.892130915623,125.1313129361478,156.78768789025648,166.26817172003172,0.5789263423639434,1.3889200345031132
164,12839.441101344893,162.1587558715569,217.7504270296843,159.6129135366862,1.8799203480168951,2.1005167255281605
165,13124.24481945245,140.5474972148399,1.0469933504597067,10918.91755477737,0.37327291608937235,1.426349307935338
166,13150.523000926158,117.67452470821644,1.0469933504597067,9216.503370019638,0.47162043964939826,1.4529377518904822
167,13281.591764765746,144.0165651597931,121.60149022450817,274.63946347547113,0.4882316834538301,1.3231368122082354
168,13337.869788699325,133.36347414248644,104.14648280966034,190.67107919914685,0.7430964946848482,1.2589294444322576
169,13200.688175857671,80.74558680131233,1.0469933504597067,6323.898567083196,0.0,
170,13191.370140516789,92.71169900241279,1.0469933504597067,6929.4550732555535,0.0,
171,13177.192409916612,102.59164013952102,1.0469933504597067,6579.581526477251,0.0,
172,13163.107180603693,99.67957265273978,1.0469933504597067,6499.7337760425535,0.0,
173,13156.287033841447,137.472563889995,1.0469933504597067,6731.652683099438,0.0,
174,13407.194523924487,228.42935008359973,171.08956956517414,165.3903467085044,1.6066429715304544,1.3074268336267805
175,13207.610039640049,1103.9422867800645,1000.0000000000001,514.8375413418393,3.6826286720446997,6.354293460752964
176,13257.171885553807,662.997323291378,831.6017158053613,599.3451935121512,6.271715810097374,4.848431068102825
177,13248.879412106304,297.35177334181793,643.9601795970486,367.7577839922743,4.651413215934749,2.8141473042225464
178,13372.536392712931,235.00906485892287,480.2404865411329,224.41266861518753,3.680454843765081,1.745028001726882
179,13344.033650261832,80.69126961299573,168.1167199848416,105.28631175948765,2.47017014589741,0.9209884301453167
180,13303.551120589571,73.05876888784138,170.78406678626777,89.31856895212975,2.8875636542333445,0.9934460846075095
181,13294.482197856008,60.46349443573496,177.31286632075515,70.85831697442794,3.6730153933058896,1.2349256571272222
182,13308.203784254214,52.46375400036847,184.15291916229907,58.33269141013972,4.629338670240471,1.542453106377674
183,13313.355812161277,43.422248121978136,183.67124347981016,47.74765705344742,5.8891230726579575,1.9839753775029967
184,13308.48609555973,38.448302151126505,190.33101016005625,41.737116783133615,7.329959383698471,2.4782813210920636
